Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total TCP Flow Time,Label
192.168.175.102-192.168.175.43-50609-80-6,192.168.175.102,50609,192.168.175.43,80,6,2024-11-07 02:41:28.459305,376326,7,6,259.0,4463.0,259.0,0.0,37.0,97.89279850938985,4086.0,0.0,743.8333333333334,1644.2503965840076,12547.631574751678,34.54451725365773,31360.5,79292.03548161809,265163.0,0.0,376282.0,62713.666666666664,107684.3427461331,266323.0,0.0,376135.0,75227.0,114853.28872304877,265163.0,337.0,1,2,0,0,0,0,152,132,18.600893905815703,15.943623347842031,0.0,4086.0,363.2307692307692,1125.0714906059789,1265785.858974359,2,2,0,3,12,0,0,0,0.8571428571428571,363.2307692307692,37.0,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,376326,NeedManualLabel
192.168.175.102-192.168.175.43-50670-80-6,192.168.175.102,50670,192.168.175.43,80,6,2024-11-07 02:41:30.606975,4035,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.988847583643,806.9999999999999,980.1997245459722,2510.0,49.0,4035.0,1345.0,1011.9688730390872,2510.0,684.0,3424.0,3424.0,0.0,3424.0,3424.0,0,0,0,0,0,0,92,52,991.3258983890953,495.66294919454765,0.0,0.0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,0,0,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,4035,NeedManualLabel
192.168.175.102-192.168.175.43-50523-80-6,192.168.175.102,50523,192.168.175.43,80,6,2024-11-07 02:41:26.404229,149748,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,30330.956006090233,86.81251168629966,12479.0,31570.33089353472,109429.0,0.0,149694.0,24949.0,42835.486344851975,109429.0,0.0,149542.0,29908.4,45976.49310571654,109786.0,785.0,1,2,0,0,0,0,152,132,46.7451986003152,40.06731308598446,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,149748,NeedManualLabel
192.168.175.102-192.168.175.43-50572-80-6,192.168.175.102,50572,192.168.175.43,80,6,2024-11-07 02:41:27.501338,135213,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,33591.44460961594,96.14460148062686,11267.749999999998,29665.9061738157,102092.0,0.0,135184.0,22530.666666666668,40655.44847946788,102092.0,0.0,134963.0,26992.6,43623.067353179096,102335.0,1499.0,1,2,0,0,0,0,152,132,51.77017002802985,44.374431452597015,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,135213,NeedManualLabel
192.168.175.102-192.168.175.43-50542-80-6,192.168.175.102,50542,192.168.175.43,80,6,2024-11-07 02:41:26.861778,521109,7,6,260.0,4463.0,260.0,0.0,37.142857142857146,98.27076298239909,4086.0,0.0,743.8333333333334,1644.2503965840076,9063.36294326139,24.946796159728578,43425.75000000001,114825.35969670322,391945.0,1.0,521044.0,86840.66666666667,157126.32310808607,393254.0,1.0,520832.0,104166.4,168449.6470575109,391945.0,604.0,1,2,0,0,0,0,152,132,13.43289023985385,11.513905919874727,0.0,4086.0,363.3076923076923,1125.063804458469,1265768.564102564,2,2,0,3,12,0,0,0,0.8571428571428571,363.3076923076923,37.142857142857146,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,521109,NeedManualLabel
192.168.175.102-192.168.175.43-50549-80-6,192.168.175.102,50549,192.168.175.43,80,6,2024-11-07 02:41:26.975245,174035,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,26098.198638204958,74.69761829517051,14502.916666666664,33309.611587098,114744.0,0.0,173327.0,28887.833333333336,44549.71359915422,114744.0,0.0,173297.0,34659.4,47974.506024554335,116685.0,615.0,1,2,0,0,0,0,152,132,40.22179446663028,34.475823828540236,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,174035,NeedManualLabel
192.168.175.102-192.168.175.43-50543-80-6,192.168.175.102,50543,192.168.175.43,80,6,2024-11-07 02:41:26.861778,171671,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,26457.584565826495,75.72624380355448,14305.916666666666,32932.766489148584,104726.0,0.0,171524.0,28587.333333333332,43762.01805066428,104726.0,0.0,170820.0,34164.0,46465.467118065215,105062.0,162.0,1,2,0,0,0,0,152,132,40.77566974037549,34.95057406317899,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,171671,NeedManualLabel
192.168.175.102-192.168.175.43-50660-80-6,192.168.175.102,50660,192.168.175.43,80,6,2024-11-07 02:41:29.221721,1384942,7,6,260.0,4463.0,260.0,0.0,37.142857142857146,98.27076298239909,4086.0,0.0,743.8333333333334,1644.2503965840076,3410.251115209157,9.386674676629058,115411.83333333333,366848.3447073397,1276609.0,0.0,1384273.0,230712.16666666666,514469.3979682044,1277615.0,0.0,1384912.0,276982.4,560545.8228983603,1276609.0,471.0,1,2,0,0,0,0,152,132,5.054363287415646,4.3323113892134115,0.0,4086.0,363.3076923076923,1125.063804458469,1265768.564102564,2,2,0,3,12,0,0,0,0.8571428571428571,363.3076923076923,37.142857142857146,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,7.0,260.0,6.0,4463.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,1384942,NeedManualLabel
192.168.175.102-192.168.175.43-50591-80-6,192.168.175.102,50591,192.168.175.43,80,6,2024-11-07 02:41:28.064713,485943,7,6,259.0,4463.0,259.0,0.0,37.0,97.89279850938985,4086.0,0.0,743.8333333333334,1644.2503965840076,9717.189053037084,26.752108786421452,40495.25,108018.59383805179,371042.0,0.0,485892.0,80982.0,150947.33596191753,378089.0,0.0,485495.0,97099.0,158957.24400133514,371042.0,623.0,1,2,0,0,0,0,152,132,14.404981654226935,12.347127132194517,0.0,4086.0,363.2307692307692,1125.0714906059789,1265785.858974359,2,2,0,3,12,0,0,0,0.8571428571428571,363.2307692307692,37.0,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,485943,NeedManualLabel
192.168.175.102-192.168.175.43-50596-80-6,192.168.175.102,50596,192.168.175.43,80,6,2024-11-07 02:41:28.211754,247603,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,18343.881132296458,52.50340262436239,20633.583333333336,60601.61122289247,212138.0,0.0,247550.0,41258.333333333336,84058.20930442585,212138.0,0.0,247304.0,49460.8,91600.27695755074,212625.0,765.0,1,2,0,0,0,0,152,132,28.271062951579747,24.23233967278264,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,247603,NeedManualLabel
192.168.175.102-192.168.175.43-50612-80-6,192.168.175.102,50612,192.168.175.43,80,6,2024-11-07 02:41:28.505339,125676,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,36140.55189534994,103.44059327158725,10473.0,29244.102861633797,102154.0,0.0,125653.0,20942.166666666668,40350.26701481251,102154.0,0.0,125640.0,25128.0,43845.48718511405,102725.0,296.0,1,2,0,0,0,0,152,132,55.69878099239313,47.741812279194114,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,125676,NeedManualLabel
192.168.175.102-192.168.175.43-50504-80-6,192.168.175.102,50504,192.168.175.43,80,6,2024-11-07 02:41:26.009530,579860,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,8141.620391128892,22.419204635601695,48321.666666666664,136252.72579447445,471229.0,0.0,579839.0,96639.83333333333,190805.009486037,477411.0,0.0,579698.0,115939.59999999999,203784.06179532295,471229.0,193.0,1,2,0,0,0,0,152,132,12.071879419170143,10.347325216431551,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,579860,NeedManualLabel
192.168.175.102-192.168.175.43-50483-80-6,192.168.175.102,50483,192.168.175.43,80,6,2024-11-07 02:41:25.271404,339190,7,6,214.0,4521.0,214.0,0.0,30.57142857142857,80.88439722397463,4086.0,0.0,753.5,1641.8311423529522,13959.72758630856,38.326601609717265,28265.833333333332,68422.78449707621,216098.0,0.0,338542.0,56423.666666666664,91906.0254361305,216674.0,0.0,338830.0,67766.0,97892.92990813995,216098.0,234.0,1,2,0,0,0,0,152,132,20.637400866770836,17.689200742946433,0.0,4086.0,364.2307692307692,1125.6769928837014,1267148.6923076925,2,2,0,3,12,0,0,0,0.8571428571428571,364.2307692307692,30.571428571428573,753.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,339190,NeedManualLabel
192.168.175.102-192.168.175.43-50489-80-6,192.168.175.102,50489,192.168.175.43,80,6,2024-11-07 02:41:25.352431,862996,7,6,213.0,4521.0,213.0,0.0,30.42857142857143,80.5064327509654,4086.0,0.0,753.5,1641.8311423529522,5485.5410685565175,15.063800990966355,71916.33333333333,182608.17036751038,622819.0,0.0,862937.0,143822.83333333334,249168.9997358553,627359.0,0.0,861838.0,172367.6,265175.1075785584,622819.0,1004.0,1,2,0,0,0,0,152,132,8.111277456674191,6.952523534292164,0.0,4086.0,364.15384615384613,1125.688148508417,1267173.8076923077,2,2,0,3,12,0,0,0,0.8571428571428571,364.15384615384613,30.428571428571427,753.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,862996,NeedManualLabel
192.168.175.102-192.168.175.43-50597-80-6,192.168.175.102,50597,192.168.175.43,80,6,2024-11-07 02:41:28.211754,158548,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,28647.475843277745,81.99409642505739,13212.333333333332,30177.57949608325,104427.0,0.0,158507.0,26417.833333333336,39940.868770805006,104427.0,0.0,157484.0,31496.8,42888.24734936134,105002.0,545.0,1,2,0,0,0,0,152,132,44.15066730580014,37.84342911925726,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,158548,NeedManualLabel
192.168.175.102-192.168.175.43-50552-80-6,192.168.175.102,50552,192.168.175.43,80,6,2024-11-07 02:41:27.033302,589804,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,8004.353988782715,22.041220473241957,49150.33333333334,136655.45336444656,473022.0,0.0,589757.0,98292.83333333333,188325.25402443155,473962.0,0.0,589597.0,117919.4,203069.75524262592,473022.0,390.0,1,2,0,0,0,0,152,132,11.868349485591823,10.172870987650136,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,589804,NeedManualLabel
192.168.175.102-192.168.175.43-50627-80-6,192.168.175.102,50627,192.168.175.43,80,6,2024-11-07 02:41:28.759056,128096,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,35457.78166375219,101.48638521109169,10674.666666666666,29775.423646580304,103426.0,0.0,128060.0,21343.333333333332,41099.899224531764,103426.0,0.0,128068.0,25613.6,44560.05185477234,103914.0,844.0,1,2,0,0,0,0,152,132,54.646515113664755,46.83987009742693,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,128096,NeedManualLabel
192.168.175.102-192.168.175.43-50590-80-6,192.168.175.102,50590,192.168.175.43,80,6,2024-11-07 02:41:28.064712,515938,7,6,258.0,4463.0,258.0,0.0,36.857142857142854,97.51483403638062,4086.0,0.0,743.8333333333334,1644.2503965840076,9150.324263768127,25.196825975214075,42994.83333333334,114589.04840883541,392794.0,0.0,515881.0,85980.16666666666,159926.31768588518,399925.0,0.0,515882.0,103176.4,168650.47482085545,392794.0,3.0,1,2,0,0,0,0,152,132,13.567521678961425,11.62930429625265,0.0,4086.0,363.15384615384613,1125.0792450722338,1265803.3076923077,2,2,0,3,12,0,0,0,0.8571428571428571,363.15384615384613,36.857142857142854,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,515938,NeedManualLabel
192.168.175.102-192.168.175.43-50474-80-6,192.168.175.102,50474,192.168.175.43,80,6,2024-11-07 02:41:24.976403,377441,7,6,88.0,3823.0,88.0,0.0,12.571428571428573,33.26087362481199,3487.0,0.0,637.1666666666667,1402.5816791426682,10361.884373981628,34.44246915411945,31453.416666666664,69104.04925046436,204058.0,0.0,376028.0,62671.33333333333,90580.14708238591,204058.0,0.0,377411.0,75482.2,96823.97580764798,206877.0,858.0,1,2,0,0,0,0,152,132,18.545944929141243,15.896524224978208,0.0,3487.0,300.84615384615387,961.9078131638403,925266.6410256414,2,2,0,3,12,0,0,0,0.8571428571428571,300.84615384615387,12.571428571428571,637.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,377441,NeedManualLabel
192.168.175.102-192.168.175.43-50505-80-6,192.168.175.102,50505,192.168.175.43,80,6,2024-11-07 02:41:26.009530,604979,7,6,259.0,4463.0,259.0,0.0,37.0,97.89279850938985,4086.0,0.0,743.8333333333334,1644.2503965840076,7805.229603011013,21.488349182368314,50414.91666666667,143342.81606088654,495903.0,0.0,604298.0,100716.33333333333,198440.64551665485,497148.0,0.0,604333.0,120866.59999999999,214537.41580619453,495903.0,360.0,1,2,0,0,0,0,152,132,11.570649559736783,9.91769962263153,0.0,4086.0,363.2307692307692,1125.0714906059789,1265785.858974359,2,2,0,3,12,0,0,0,0.8571428571428571,363.2307692307692,37.0,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,604979,NeedManualLabel
192.168.175.102-192.168.175.43-50558-80-6,192.168.175.102,50558,192.168.175.43,80,6,2024-11-07 02:41:27.216007,134333,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,33811.49829155904,96.77443368345827,11194.416666666668,29020.250861826353,101646.0,0.0,134262.0,22377.0,39518.77851351178,101646.0,0.0,134317.0,26863.4,42583.16930196718,102060.0,701.0,1,2,0,0,0,0,152,132,52.10931044493907,44.6651232385192,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,134333,NeedManualLabel
192.168.175.102-192.168.175.43-50621-80-6,192.168.175.102,50621,192.168.175.43,80,6,2024-11-07 02:41:28.644860,119098,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,38136.660565248785,109.15380610925457,9924.833333333334,29303.466607936072,102132.0,0.0,119077.0,19846.166666666668,40758.45440355493,102132.0,0.0,119073.0,23814.6,44375.125287710456,102543.0,686.0,1,2,0,0,0,0,152,132,58.77512636652169,50.37867974273288,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,119098,NeedManualLabel
192.168.175.102-192.168.175.43-50666-80-6,192.168.175.102,50666,192.168.175.43,80,6,2024-11-07 02:41:29.451573,17635,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.9379075701729,2939.1666666666665,6033.000958616423,15241.0,24.0,17635.0,5878.333333333333,8150.983642072491,15241.0,364.0,17096.0,8548.0,11042.179495009126,16356.0,740.0,0,0,0,0,0,0,92,72,226.82166146867024,170.11624610150267,0.0,0.0,0.0,0.0,0.0,2,2,0,0,6,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,0,0,20,0,0,0,0,0,0,0,0,0,-1,-1,1,1,2,17635,NeedManualLabel
192.168.175.102-192.168.175.43-50650-80-6,192.168.175.102,50650,192.168.175.43,80,6,2024-11-07 02:41:29.073242,431758,7,6,261.0,4463.0,261.0,0.0,37.285714285714285,98.6487274554083,4086.0,0.0,743.8333333333334,1644.2503965840076,10941.314347389047,30.109459465719222,35979.83333333333,83140.44960386811,225716.0,0.0,431688.0,71948.0,110532.52490375853,226989.0,0.0,431722.0,86344.4,116695.22772290219,225716.0,801.0,1,2,0,0,0,0,152,132,16.212785866156505,13.89667359956272,0.0,4086.0,363.3846153846154,1125.0561866311048,1265751.4230769232,2,2,0,3,12,0,0,0,0.8571428571428571,363.38461538461536,37.285714285714285,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,431758,NeedManualLabel
192.168.175.102-192.168.175.43-50514-80-6,192.168.175.102,50514,192.168.175.43,80,6,2024-11-07 02:41:26.215697,132366,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,34313.94769049453,98.21253191907286,11030.5,31386.919410654322,109197.0,0.0,132344.0,22057.333333333336,43444.77257238973,109197.0,0.0,132350.0,26470.0,47029.27940655693,109436.0,1099.0,1,2,0,0,0,0,152,132,52.88367103334693,45.32886088572594,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,132366,NeedManualLabel
192.168.175.102-192.168.175.43-50581-80-6,192.168.175.102,50581,192.168.175.43,80,6,2024-11-07 02:41:27.716735,537386,7,6,259.0,4463.0,259.0,0.0,37.0,97.89279850938985,4086.0,0.0,743.8333333333334,1644.2503965840076,8786.979936209726,24.19117729155579,44782.16666666667,118228.75889780435,407666.0,1.0,537343.0,89557.16666666667,161931.73816447062,409327.0,1.0,536565.0,107313.00000000001,175493.91733333666,407666.0,1022.0,1,2,0,0,0,0,152,132,13.026018541606962,11.165158749948827,0.0,4086.0,363.2307692307692,1125.0714906059789,1265785.858974359,2,2,0,3,12,0,0,0,0.8571428571428571,363.2307692307692,37.0,743.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,537386,NeedManualLabel
192.168.175.102-192.168.175.43-50656-80-6,192.168.175.102,50656,192.168.175.43,80,6,2024-11-07 02:41:29.164841,225252,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,20164.08289382558,57.713139062028304,18771.0,60045.917311822144,209098.0,0.0,225213.0,37535.5,84208.70650888779,209098.0,0.0,225040.0,45008.0,92041.08330794462,209395.0,434.0,1,2,0,0,0,0,152,132,31.076305648784473,26.63683341324383,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,225252,NeedManualLabel
192.168.175.102-192.168.175.43-50464-80-6,192.168.175.102,50464,192.168.175.43,80,6,2024-11-07 02:41:24.736061,652627,7,6,88.0,3823.0,88.0,0.0,12.571428571428573,33.26087362481199,3487.0,0.0,637.1666666666667,1402.5816791426682,5992.703335902438,19.919494596454026,54385.58333333333,116292.49972880556,351449.0,0.0,652576.0,108762.66666666667,150928.42418665433,351449.0,0.0,652561.0,130512.20000000001,158245.20876064463,351986.0,13.0,1,2,0,0,0,0,152,132,10.725881705782937,9.193612890671089,0.0,3487.0,300.84615384615387,961.9078131638403,925266.6410256414,2,2,0,3,12,0,0,0,0.8571428571428571,300.84615384615387,12.571428571428571,637.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,652627,NeedManualLabel
192.168.175.102-192.168.175.43-50533-80-6,192.168.175.102,50533,192.168.175.43,80,6,2024-11-07 02:41:26.615477,195912,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,23183.87847605047,66.3563232471722,16326.0,35323.53450604852,103100.0,0.0,195790.0,32631.666666666664,47026.21959999194,103100.0,0.0,195899.0,39179.8,49330.3469397895,105396.0,320.0,1,2,0,0,0,0,152,132,35.730327902323495,30.625995344848707,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,195912,NeedManualLabel
192.168.175.102-192.168.175.43-50562-80-6,192.168.175.102,50562,192.168.175.43,80,6,2024-11-07 02:41:27.296358,122503,7,6,88.0,4454.0,88.0,0.0,12.571428571428573,33.26087362481199,4019.0,0.0,742.3333333333333,1614.6351497061703,37076.64302098724,106.11985012611936,10208.583333333332,29802.828466922194,103751.0,1.0,122480.0,20413.333333333332,41376.23670014791,103751.0,1.0,122471.0,24494.2,44938.837242412046,104019.0,457.0,1,2,0,0,0,0,152,132,57.14145776021812,48.97839236590124,0.0,4019.0,349.38461538461536,1109.1447559915657,1230202.08974359,2,2,0,3,12,0,0,0,0.8571428571428571,349.38461538461536,12.571428571428571,742.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,64240,1,2,20,0,0,0,0,0,0,0,0,0,-1,-1,1,0,1,122503,NeedManualLabel
